Time;Heart Rate
120,826;0
120,8391;0
120,8497;0
120,8614;0
120,8743;0
120,8868;0
120,8987;0
120,9114;0
120,9238;0
120,9367;0
120,9493;0
120,9614;0
120,9742;0
120,9906;0
121,0038;0
121,0173;0
121,0287;0
121,0404;0
121,0535;0
121,0687;0
121,0806;0
121,0942;0
121,1075;0
121,1205;0
121,1338;0
121,1468;0
121,1599;0
121,1718;0
121,1847;0
121,1974;0
121,2102;0
121,2232;0
121,2356;0
121,2479;0
121,2614;0
121,2732;0
121,2863;0
121,2985;0
121,3109;0
121,3234;0
121,3364;0
121,3491;0
121,3613;0
121,3737;0
121,3862;0
121,399;0
121,412;0
121,4239;0
121,4367;0
121,45;0
121,463;0
121,4746;0
121,4862;0
121,4992;0
121,5114;0
121,5243;0
121,5367;0
121,5489;0
121,5612;0
121,5741;0
121,5869;0
121,5998;0
121,6127;0
121,624;0
121,6367;0
121,6512;0
121,6621;0
121,6736;0
121,687;0
121,699;0
121,7118;0
121,7238;0
121,7371;0
121,7497;0
121,7626;0
121,7744;0
121,7869;0
121,7991;0
121,8119;0
121,8244;0
121,837;0
121,8497;0
121,862;0
121,8745;0
121,8872;0
121,9012;0
121,9146;0
121,9257;0
121,9374;0
121,9488;0
121,9615;0
121,9741;0
121,9866;0
121,9989;0
122,0118;0
122,024;0
122,0378;0
122,0497;0
122,062;0
122,0744;0
122,0873;0
122,0993;0
122,1123;0
122,1246;0
122,1375;0
122,1497;0
122,1623;0
122,1746;0
122,1869;0
122,2;0
122,2127;0
122,2289;0
122,2403;0
122,2532;0
122,2636;0
122,2755;0
122,2879;0
122,3;0
122,3124;0
122,3259;0
122,3373;0
122,3495;0
122,3623;0
122,3746;0
122,3869;0
122,3992;0
122,4121;0
122,4245;0
122,4374;0
122,4495;0
122,4621;0
122,4747;0
122,4875;0
122,4997;0
122,5125;0
122,5257;0
122,5392;0
122,5508;0
122,5618;0
122,5741;0
122,5866;0
122,5992;0
122,6122;0
122,6245;0
122,6369;0
122,6502;0
122,6615;0
122,6752;0
122,6885;0
122,7023;0
122,7134;0
122,7244;0
122,7366;0
122,7487;0
122,7614;0
122,7752;0
122,787;0
122,8009;0
122,8137;0
122,8238;0
122,8367;0
122,8489;0
122,8632;0
122,8743;0
122,8868;0
122,899;0
122,9116;0
122,9242;0
122,9373;0
122,9497;0
122,962;0
122,9742;0
122,9873;0
123,0005;0
123,0141;0
123,0248;0
123,0368;0
123,0495;0
123,0621;0
123,0745;0
123,0868;0
123,0996;0
123,1132;0
123,1254;0
123,1369;0
123,15;0
123,1625;0
123,1748;0
123,1876;0
123,1997;0
123,2125;0
123,2248;0
123,2379;0
123,2499;0
123,2622;0
123,2746;0
123,2878;0
123,3001;0
123,3136;0
123,3257;0
123,3375;0
123,3498;0
123,3628;0
123,3748;0
123,3875;0
123,4002;0
123,4132;0
123,4248;0
123,4374;0
123,4504;0
123,4629;0
123,4755;0
123,4876;0
123,5;0
123,5148;0
123,5273;0
123,5384;0
123,5495;0
123,562;0
123,5747;0
123,5875;0
123,5998;0
123,6133;0
123,6268;0
123,6396;0
123,6499;0
123,6618;0
123,6753;0
123,6873;0
123,6998;0
123,7123;0
123,7246;0
123,7378;0
123,7503;0
123,7627;0
123,7751;0
123,7873;0
123,8012;0
123,8129;0
123,8249;0
123,8376;0
123,8506;0
123,8624;0
123,8754;0
123,8878;0
123,9;0
123,9126;0
123,9258;0
123,9389;0
123,9511;0
123,9627;0
123,9752;0
123,9881;0
124,0002;0
124,0147;0
124,025;0
124,0382;0
124,0499;0
124,0629;0
124,0751;0
124,0885;0
124,102;0
124,116;0
124,1265;0
124,1382;0
124,1494;0
124,1617;0
124,1745;0
124,1868;0
124,2;0
124,2127;0
124,2252;0
124,2371;0
124,2502;0
124,2632;0
124,2763;0
124,2872;0
124,3;0
124,3121;0
124,325;0
124,3374;0
124,3497;0
124,3628;0
124,3757;0
124,3878;0
124,4002;0
124,4136;0
124,4266;0
124,4384;0
124,4505;0
124,4624;0
124,4747;0
124,4874;0
124,5019;0
124,513;0
124,5247;0
124,5372;0
124,5504;0
124,5634;0
124,5767;0
124,5882;0
124,5998;0
124,6126;0
124,6249;0
124,637;0
124,6498;0
124,6622;0
124,6755;0
124,6877;0
124,7006;0
124,7138;0
124,7267;0
124,7383;0
124,7497;0
124,7628;0
124,7755;0
124,7876;0
124,8002;0
124,813;0
124,8254;0
124,838;0
124,8512;0
124,8649;0
124,8779;0
124,8891;0
124,9003;0
124,912;0
124,9241;0
124,9375;0
124,9497;0
124,9622;0
124,9748;0
124,9876;0
124,9999;0
125,0129;0
125,0261;0
125,0389;0
125,0502;0
125,0621;0
125,0748;0
125,0872;0
125,1001;0
125,1124;0
125,1258;0
125,1374;0
125,1506;0
125,1627;0
125,1756;0
125,1883;0
125,2003;0
125,2127;0
125,225;0
125,2379;0
125,2504;0
125,2628;0
125,2751;0
125,288;0
125,3004;0
125,3131;0
125,3253;0
125,343;0
125,3543;0
125,3652;0
125,3774;0
125,39;0
125,4018;0
125,4149;0
125,4271;0
125,4386;0
125,4511;0
125,4638;0
125,476;0
125,4882;0
125,5012;0
125,5129;0
125,5257;0
125,538;0
125,5506;0
125,5628;0
125,5754;0
125,5881;0
125,6005;0
125,6129;0
125,6253;0
125,6385;0
125,6513;0
125,6627;0
125,6749;0
125,688;0
125,6999;0
125,7127;0
125,7252;0
125,7383;0
125,7504;0
125,7629;0
125,7749;0
125,7878;0
125,8009;0
125,8144;0
125,8329;0
125,8508;0
125,8635;0
125,8771;0
125,8882;0
125,9025;0
125,9134;0
125,9259;0
125,9381;0
125,9502;0
125,964;0
125,9753;0
125,9872;0
125,9995;0
126,0124;0
126,0247;0
126,0378;0
126,0499;0
126,0622;0
126,0749;0
126,0875;0
126,1004;0
126,1126;0
126,1249;0
126,1385;0
126,1502;0
126,1625;0
126,175;0
126,1871;0
126,2001;0
126,2129;0
126,225;0
126,2376;0
126,2503;0
126,2623;0
126,2753;0
126,2876;0
126,3005;0
126,3125;0
126,3256;0
126,3378;0
126,35;0
126,3626;0
126,3755;0
126,3879;0
126,4003;0
126,4132;0
126,4257;0
126,4384;0
126,4505;0
126,463;0
126,4757;0
126,4882;0
126,5023;0
126,5134;0
126,5249;0
126,5375;0
126,55;0
126,5625;0
126,5753;0
126,588;0
126,6013;0
126,6129;0
126,6251;0
126,6376;0
126,6507;0
126,6628;0
126,6757;0
126,6879;0
126,7002;0
126,7127;0
126,7261;0
126,7392;0
126,7514;0
126,7628;0
126,7751;0
126,7879;0
126,8001;0
126,8128;0
126,8255;0
126,838;0
126,8504;0
126,8631;0
126,8755;0
126,8885;0
126,9007;0
126,9132;0
126,9255;0
126,9379;0
126,951;0
126,9631;0
126,9755;0
126,988;0
127,0005;0
127,014;0
127,0261;0
127,0383;0
127,0512;0
127,0649;0
127,0781;0
127,0887;0
127,1004;0
127,1123;0
127,1253;0
127,1376;0
127,1502;0
127,1645;0
127,1761;0
127,1876;0
127,1998;0
127,2127;0
127,2265;0
127,2396;0
127,2504;0
127,2621;0
127,2748;0
127,2875;0
127,3004;0
127,3126;0
127,3253;0
127,3381;0
127,3507;0
127,363;0
127,3754;0
127,3878;0
127,4002;0
127,4131;0
127,4254;0
127,4383;0
127,4507;0
127,4629;0
127,4759;0
127,4878;0
127,5009;0
127,5129;0
127,5262;0
127,5394;0
127,5515;0
127,563;0
127,5756;0
127,5877;0
127,6002;0
127,6129;0
127,6256;0
127,6383;0
127,6506;0
127,6629;0
127,6756;0
127,6887;0
127,7021;0
127,7154;0
127,7259;0
127,7378;0
127,7504;0
127,7631;0
127,7753;0
127,788;0
127,8005;0
127,8132;0
127,8258;0
127,8379;0
127,8516;0
127,8633;0
127,8757;0
127,8883;0
127,9005;0
127,9131;0
127,9261;0
127,9384;0
127,9507;0
127,963;0
127,9761;0
127,9885;0
128,0011;0
128,0141;0
128,0271;0
128,0399;0
128,0529;0
128,064;0
128,0754;0
128,0883;0
128,1004;0
128,1127;0
128,1254;0
128,1384;0
128,1512;0
128,1631;0
128,1757;0
128,1879;0
128,2008;0
128,2133;0
128,2261;0
128,2381;0
128,2511;0
128,263;0
128,2762;0
128,2883;0
128,301;0
128,3131;0
128,3266;0
128,3382;0
128,3505;0
128,3633;0
128,3765;0
128,3889;0
128,4009;0
128,4134;0
128,4258;0
128,4383;0
128,4512;0
128,4636;0
128,4757;0
128,4888;0
128,5012;0
128,5135;0
128,5262;0
128,5384;0
128,551;0
128,5634;0
128,5762;0
128,5884;0
128,6008;0
128,6137;0
128,627;0
128,6407;0
128,654;0
128,6673;0
128,6785;0
128,6907;0
128,7029;0
128,715;0
128,7276;0
128,7394;0
128,7514;0
128,7639;0
128,7766;0
128,7888;0
128,8018;0
128,8154;0
128,8285;0
128,8396;0
128,8508;0
128,8626;0
128,875;0
128,8878;0
128,9;0
128,9126;0
128,9249;0
128,938;0
128,951;0
128,9632;0
128,9752;0
128,9877;0
129,0003;0
129,0129;0
129,0254;0
129,0379;0
129,0507;0
129,0628;0
129,0756;0
129,0879;0
129,1007;0
129,1133;0
129,1261;0
129,1377;0
129,1507;0
129,1629;0
129,1758;0
129,1881;0
129,2006;0
129,2131;0
129,2259;0
129,2386;0
129,2507;0
129,2629;0
129,2763;0
129,2894;0
129,3027;0
129,3137;0
129,3251;0
129,3384;0
129,3506;0
129,3633;0
129,3752;0
129,388;0
129,4005;0
129,4132;0
129,4283;0
129,4414;0
129,4551;0
129,4657;0
129,4779;0
129,4895;0
129,502;0
129,5139;0
129,5269;0
129,5385;0
129,5509;0
129,5633;0
129,5762;0
129,5887;0
129,6016;0
129,6148;0
129,6254;0
129,6378;0
129,6499;0
129,6623;0
129,675;0
129,688;0
129,7007;0
129,7129;0
129,7246;0
129,7376;0
129,7509;0
129,7646;0
129,7777;0
129,7884;0
129,7999;0
129,8121;0
129,8246;0
129,837;0
129,8497;0
129,862;0
129,8752;0
129,8873;0
129,9;0
129,9126;0
129,9253;0
129,9417;0
129,9524;0
129,9638;0
129,9768;0
129,9891;0
130,0009;0
130,0129;0
130,0253;0
130,0382;0
130,0505;0
130,0631;0
130,076;0
130,0887;0
130,0999;0
130,1122;0
130,1249;0
130,1376;0
130,1502;0
130,1635;0
130,1751;0
130,1875;0
130,2001;0
130,2133;0
130,225;0
130,2375;0
130,2504;0
130,2624;0
130,2753;0
130,2877;0
130,3003;0
130,3126;0
130,3254;0
130,3377;0
130,3503;0
130,3628;0
130,3761;0
130,3886;0
130,4019;0
130,4133;0
130,4267;0
130,4382;0
130,4499;0
130,4625;0
130,4747;0
130,4876;0
130,5;0
130,5126;0
130,525;0
130,5387;0
130,552;0
130,5656;0
130,5772;0
130,5877;0
130,5995;0
130,6119;0
130,624;0
130,6371;0
130,6496;0
130,6621;0
130,675;0
130,6871;0
130,7006;0
130,7138;0
130,7262;0
130,7373;0
130,7498;0
130,7623;0
130,7748;0
130,7881;0
130,7997;0
130,8129;0
130,8248;0
130,8376;0
130,8499;0
130,8632;0
130,8767;0
130,8896;0
130,901;0
130,9124;0
130,9246;0
130,9377;0
130,9501;0
130,9625;0
130,975;0
130,9873;0
131,0004;0
131,0143;0
131,0266;0
131,0394;0
131,0501;0
131,0623;0
131,0752;0
131,0872;0
131,1002;0
131,1126;0
131,1255;0
131,1375;0
131,1501;0
131,1629;0
131,1761;0
131,1889;0
131,2008;0
131,2126;0
131,2251;0
131,2383;0
131,2511;0
131,2626;0
131,2752;0
131,2881;0
131,3005;0
131,3129;0
131,3253;0
131,3385;0
131,3508;0
131,3631;0
131,3754;0
131,3878;0
131,4009;0
131,4133;0
131,4261;0
131,4381;0
131,4509;0
131,4632;0
131,4764;0
131,4879;0
131,5011;0
131,5157;0
131,5308;0
131,5426;0
131,5538;0
131,5645;0
131,5771;0
131,59;0
131,6043;0
131,6154;0
131,6341;0
131,6508;0
131,6637;0
131,6773;0
131,6904;0
131,7017;0
131,7126;0
131,7246;0
131,7379;0
131,7499;0
131,7621;0
131,7747;0
131,7869;0
131,7998;0
131,8127;0
131,8251;0
131,8382;0
131,8522;0
131,8641;0
131,8761;0
131,8865;0
131,8988;0
131,9119;0
131,9243;0
131,9367;0
131,9491;0
131,9616;0
131,9754;0
131,9872;0
131,9993;0
132,0123;0
132,0247;0
132,0371;0
132,0496;0
132,0624;0
132,0747;0
132,0896;0
132,1007;0
132,112;0
132,1246;0
132,14;0
132,153;0
132,1664;0
132,1776;0
132,1879;0
132,1996;0
132,2101;0
132,2227;0
132,2353;0
132,2487;0
132,261;0
132,2736;0
132,2863;0
132,2995;0
132,312;0
132,3252;0
132,3364;0
132,3489;0
132,3616;0
132,3743;0
132,3867;0
132,3993;0
132,4121;0
132,4247;0
132,4372;0
132,4504;0
132,4621;0
132,4746;0
132,4876;0
132,4995;0
132,5118;0
132,5245;0
132,5372;0
132,5499;0
132,5621;0
132,5747;0
132,5873;0
132,6006;0
132,6136;0
132,6259;0
132,6393;0
132,6508;0
132,6622;0
132,6741;0
132,6867;0
132,6993;0
132,7119;0
132,7248;0
132,7369;0
132,7491;0
132,7624;0
132,7755;0
132,7882;0
132,7994;0
132,8123;0
132,8244;0
132,8374;0
132,8496;0
132,8623;0
132,8747;0
132,888;0
132,8999;0
132,913;0
132,9257;0
132,9391;0
132,9498;0
132,9627;0
132,9748;0
132,9871;0
133;0
133,0127;0
133,0249;0
133,0377;0
133,05;0
133,0625;0
133,0753;0
133,0876;0
133,1;0
133,1125;0
133,1252;0
133,1378;0
133,1499;0
133,1626;0
133,1763;0
133,1881;0
133,2003;0
133,2129;0
133,225;0
133,238;0
133,2505;0
133,2638;0
133,2752;0
133,2881;0
133,3;0
133,3133;0
133,3257;0
133,3382;0
133,3506;0
133,3627;0
133,375;0
133,39;0
133,4032;0
133,4166;0
133,427;0
133,4376;0
133,4491;0
133,4613;0
133,474;0
133,4867;0
133,4995;0
133,5126;0
133,5249;0
133,5373;0
133,5497;0
133,5622;0
133,5753;0
133,5879;0
133,5998;0
133,6128;0
133,625;0
133,6376;0
133,6499;0
133,6627;0
133,6752;0
133,6886;0
133,7004;0
133,7134;0
133,7259;0
133,7379;0
133,7511;0
133,7624;0
133,7749;0
133,7876;0
133,8001;0
133,8129;0
133,8252;0
133,8378;0
133,8513;0
133,8642;0
133,8773;0
133,8876;0
133,9002;0
133,9128;0
133,9259;0
133,9375;0
133,95;0
133,9649;0
133,976;0
133,9877;0
134;0
134,0131;0
134,0267;0
134,0396;0
134,05;0
134,0621;0
134,0747;0
134,0878;0
134,1001;0
134,1128;0
134,1253;0
134,1383;0
134,1504;0
134,1629;0
134,1757;0
134,1877;0
134,2004;0
134,2133;0
134,2256;0
134,2377;0
134,2505;0
134,263;0
134,2757;0
134,2885;0
134,3013;0
134,313;0
134,3262;0
134,3382;0
134,3508;0
134,363;0
134,376;0
134,3883;0
134,4004;0
134,4134;0
134,4277;0
134,4391;0
134,4506;0
134,4633;0
134,4784;0
134,4917;0
134,5031;0
134,5143;0
134,5251;0
134,5369;0
134,55;0
134,5619;0
134,5751;0
134,5872;0
134,5999;0
134,6125;0
134,6245;0
134,6377;0
134,6499;0
134,6625;0
134,6752;0
134,6876;0
134,7003;0
134,7127;0
134,726;0
134,7377;0
134,7503;0
134,763;0
134,7758;0
134,7892;0
134,8024;0
134,8134;0
134,8248;0
134,8376;0
134,85;0
134,8624;0
134,8751;0
134,888;0
134,9022;0
134,9131;0
134,9252;0
134,9381;0
134,9508;0
134,9646;0
134,9766;0
134,9876;0
135;0
135,0127;0
135,0252;0
135,0375;0
135,0508;0
135,0625;0
135,0752;0
135,0886;0
135,1034;0
135,1175;0
135,1286;0
135,1398;0
135,1503;0
135,1627;0
135,1763;0
135,1881;0
135,2004;0
135,2127;0
135,225;0
135,2381;0
135,2501;0
135,2632;0
135,275;0
135,2882;0
135,3003;0
135,3125;0
135,3249;0
135,3381;0
135,3506;0
135,3628;0
135,3754;0
135,3876;0
135,4002;0
135,415;0
135,4253;0
135,4373;0
135,4505;0
135,4628;0
135,4749;0
135,4873;0
135,5;0
135,5123;0
135,5253;0
135,5376;0
135,5499;0
135,5627;0
135,576;0
135,5881;0
135,6;0
135,6126;0
135,6256;0
135,6383;0
135,6502;0
135,663;0
135,6751;0
135,6882;0
135,7008;0
135,7128;0
135,7256;0
135,7389;0
135,751;0
135,7626;0
135,7753;0
135,7875;0
135,8002;0
135,813;0
135,8253;0
135,8379;0
135,8505;0
135,8632;0
135,8761;0
135,888;0
135,9011;0
135,9132;0
135,926;0
135,9379;0
135,9503;0
135,963;0
135,9758;0
135,9884;0
136,0005;0
136,0135;0
136,027;0
136,0405;0
136,0517;0
136,0629;0
136,0754;0
136,0882;0
136,1004;0
136,1131;0
136,1255;0
136,1385;0
136,1509;0
136,1636;0
136,1779;0
136,1906;0
136,2021;0
136,2134;0
136,2252;0
136,2372;0
136,25;0
136,2627;0
136,275;0
136,2879;0
136,3002;0
136,3129;0
136,3259;0
136,3394;0
136,3524;0
136,3639;0
136,3753;0
136,3877;0
136,3999;0
136,4127;0
136,425;0
136,4383;0
136,4501;0
136,4635;0
136,4758;0
136,4883;0
136,5003;0
136,5128;0
136,5251;0
136,5379;0
136,5509;0
136,5634;0
136,5756;0
136,5879;0
136,6005;0
136,6134;0
136,6264;0
136,639;0
136,6517;0
136,6632;0
136,6756;0
136,6881;0
136,7009;0
136,7131;0
136,726;0
136,738;0
136,7506;0
136,7632;0
136,776;0
136,7887;0
136,8016;0
136,8151;0
136,8255;0
136,8383;0
136,8526;0
136,8652;0
136,8761;0
136,8881;0
136,9002;0
136,9126;0
136,9254;0
136,9384;0
136,9513;0
136,9642;0
136,9855;0
137,0004;0
137,0136;0
137,0263;0
137,0385;0
137,051;0
137,0632;0
137,0758;0
137,0884;0
137,1008;0
